,시도,군구,관광지,내/외국인,총계(2022.01 ~ 2022.12),인원계,2022년 01월,2022년 02월,2022년 03월,2022년 04월,2022년 05월,2022년 06월,2022년 07월,2022년 08월,2022년 09월,2022년 10월,2022년 11월,2022년 12월
148,강원특별자치도,홍천군,홍천강발원지미약골,내국인,10852,10852,123.0,29.0,295.0,309.0,788.0,932.0,2799.0,3039.0,1051.0,1058.0,359.0,70.0
149,강원특별자치도,홍천군,홍천무궁화수목원,내국인,252640,252640,9218.0,10697.0,13711.0,19407.0,20962.0,19595.0,17056.0,25271.0,32053.0,34591.0,30725.0,19354.0
150,강원특별자치도,홍천군,홍천생명건강과학관,내국인,18745,18745,1335.0,1589.0,1318.0,1128.0,1487.0,1553.0,2351.0,2676.0,1041.0,1608.0,1489.0,1170.0
151,강원특별자치도,횡성군,벨라스톤컨트리클럽,내국인,110408,110408,3184.0,3682.0,8136.0,11844.0,13007.0,11917.0,12258.0,10681.0,11595.0,12064.0,10071.0,1969.0
152,강원특별자치도,횡성군,알프스대영CC,내국인,125887,125887,3755.0,5247.0,9578.0,11320.0,13412.0,12069.0,13426.0,12336.0,13594.0,14584.0,12821.0,3745.0
153,강원특별자치도,횡성군,웰리힐리파크(스키장),내국인,390462,390462,114173.0,81777.0,4556.0,0.0,0.0,0.0,0.0,0.0,0.0,19908.0,4945.0,165103.0
154,강원특별자치도,횡성군,웰리힐리파크CC,내국인,132694,132694,0.0,432.0,6917.0,14809.0,17975.0,17997.0,17662.0,15786.0,14320.0,16163.0,10330.0,303.0
155,강원특별자치도,횡성군,횡성루지체험장,내국인,65838,65838,0.0,0.0,1346.0,6429.0,9954.0,7278.0,7417.0,10437.0,8084.0,8253.0,6640.0,0.0
156,강원특별자치도,횡성군,횡성자연휴양림,내국인,43264,43264,1934.0,1573.0,1184.0,4180.0,5777.0,4516.0,4731.0,5419.0,4246.0,5905.0,2434.0,1365.0
157,강원특별자치도,횡성군,횡성호수길(5구간),내국인,138314,138314,7608.0,7644.0,6583.0,14183.0,15984.0,11585.0,6806.0,8403.0,12800.0,24254.0,16724.0,5740.0
158,강원특별자치도,영월군,강원특별자치도 탄광문화촌,내국인,27840,27840,1320.0,1111.0,742.0,1412.0,2603.0,3295.0,3287.0,4814.0,2692.0,3320.0,1978.0,1266.0
159,강원특별자치도,영월군,고씨동굴관광지,내국인,88983,88983,3180.0,3332.0,2029.0,4058.0,8349.0,9006.0,16384.0,19026.0,6899.0,10107.0,4198.0,2415.0
160,강원특별자치도,영월군,국제현대미술관,내국인,3935,3935,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,1156.0,550.0,716.0,221.0,0.0
161,강원특별자치도,영월군,김삿갓유적지,내국인,41856,41856,2170.0,2181.0,2220.0,3467.0,4619.0,4310.0,5009.0,5165.0,3684.0,5178.0,2845.0,1008.0
162,강원특별자치도,영월군,난고김삿갓문학관,내국인,11667,11667,296.0,392.0,262.0,671.0,1034.0,1529.0,1975.0,2248.0,226.0,1874.0,818.0,342.0
163,강원특별자치도,영월군,단종장릉,내국인,103006,103006,3569.0,3295.0,2494.0,8524.0,13584.0,9072.0,9256.0,11735.0,8859.0,20038.0,9798.0,2782.0
164,강원특별자치도,영월군,동강사진박물관,내국인,26160,26160,569.0,481.0,488.0,656.0,706.0,616.0,8602.0,6824.0,3428.0,1775.0,1007.0,1008.0
165,강원특별자치도,영월군,동강생태공원 ·곤충박물관,내국인,22866,22866,1010.0,1022.0,823.0,1527.0,2642.0,2588.0,2948.0,3804.0,1628.0,2531.0,1370.0,973.0
166,강원특별자치도,영월군,동강시스타 골프장,내국인,46040,46040,1081.0,1392.0,3167.0,4475.0,5281.0,5061.0,5068.0,4486.0,4989.0,5471.0,4747.0,822.0
167,강원특별자치도,영월군,라디오스타박물관,내국인,7415,7415,229.0,344.0,248.0,281.0,693.0,1260.0,1178.0,1113.0,446.0,653.0,442.0,528.0
168,강원특별자치도,영월군,망경대산자연휴양림,내국인,17074,17074,1544.0,1512.0,940.0,1276.0,1712.0,1608.0,1520.0,1620.0,1392.0,1614.0,1408.0,928.0
169,강원특별자치도,영월군,미디어기자박물관,내국인,1300,1300,0.0,14.0,26.0,145.0,238.0,174.0,145.0,175.0,110.0,127.0,93.0,53.0
170,강원특별자치도,영월군,법흥사  적멸보궁,내국인,58799,58799,3046.0,4981.0,2859.0,4311.0,6889.0,5312.0,4266.0,5962.0,6602.0,8303.0,4076.0,2192.0
171,강원특별자치도,영월군,별마로천문대,내국인,61777,61777,3826.0,3739.0,1781.0,4030.0,5859.0,4775.0,7581.0,8745.0,5826.0,6095.0,5169.0,4351.0
172,강원특별자치도,영월군,석항 트레인스테이,내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,강원특별자치도,영월군,선돌,내국인,91250,91250,5372.0,5186.0,3419.0,6526.0,10778.0,9647.0,10673.0,13507.0,8974.0,11330.0,4422.0,1416.0
174,강원특별자치도,영월군,수피움,내국인,612,612,72.0,21.0,11.0,22.0,41.0,50.0,130.0,198.0,21.0,40.0,4.0,2.0
175,강원특별자치도,영월군,스트로마톨라이트,내국인,2783,2783,39.0,33.0,89.0,121.0,278.0,194.0,1595.0,151.0,72.0,115.0,58.0,38.0
176,강원특별자치도,영월군,에코빌리지,내국인,7977,7977,434.0,505.0,238.0,431.0,696.0,855.0,1068.0,1218.0,668.0,870.0,525.0,469.0
177,강원특별자치도,영월군,연당원,내국인,29809,29809,903.0,945.0,1405.0,2861.0,4016.0,2924.0,3222.0,3166.0,3333.0,3967.0,2512.0,555.0
178,강원특별자치도,영월군,영월관광센터,내국인,160403,160403,9881.0,6616.0,9360.0,11959.0,18701.0,13595.0,15671.0,19429.0,14973.0,17418.0,10936.0,11864.0
179,강원특별자치도,영월군,영월동굴생태관,내국인,25744,25744,1308.0,1105.0,949.0,1570.0,3001.0,3035.0,4137.0,5692.0,854.0,2756.0,312.0,1025.0
180,강원특별자치도,영월군,영월아프리카미술박물관,내국인,5165,5165,132.0,76.0,313.0,713.0,964.0,493.0,455.0,487.0,555.0,681.0,293.0,3.0
181,강원특별자치도,영월군,영월종교미술박물관,내국인,263,263,8.0,2.0,20.0,14.0,63.0,13.0,27.0,42.0,13.0,27.0,29.0,5.0
182,강원특별자치도,영월군,영월화석박물관,내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,강원특별자치도,영월군,요선암요선정,내국인,33342,33342,2007.0,2178.0,1519.0,2631.0,5089.0,4796.0,637.0,2043.0,3503.0,4288.0,2682.0,1969.0
184,강원특별자치도,영월군,인도미술박물관,내국인,3425,3425,91.0,72.0,122.0,110.0,402.0,511.0,545.0,440.0,256.0,438.0,259.0,179.0
185,강원특별자치도,영월군,젊은달 와이파크(술샘박물관),내국인,76352,76352,5120.0,4709.0,2326.0,4260.0,6907.0,6450.0,8343.0,12897.0,6722.0,9810.0,5255.0,3553.0
186,강원특별자치도,영월군,조선민화박물관,내국인,4932,4932,141.0,191.0,163.0,250.0,556.0,583.0,661.0,884.0,251.0,830.0,318.0,104.0
187,강원특별자치도,영월군,청령포,내국인,166244,166244,6267.0,6156.0,4195.0,11369.0,20515.0,19511.0,15424.0,15384.0,16919.0,31444.0,14356.0,4704.0
188,강원특별자치도,영월군,초등교육박물관,내국인,929,929,0.0,0.0,13.0,65.0,200.0,59.0,118.0,150.0,84.0,103.0,20.0,117.0
189,강원특별자치도,영월군,쾌연재도자미술관,내국인,379,379,5.0,0.0,10.0,21.0,37.0,51.0,51.0,79.0,22.0,65.0,11.0,27.0
190,강원특별자치도,영월군,패러글라이딩 활공장,내국인,25717,25717,1263.0,1012.0,1075.0,2119.0,3829.0,2395.0,3563.0,3147.0,2352.0,2385.0,1926.0,651.0
191,강원특별자치도,영월군,한반도전기카트체험장,내국인,10844,10844,458.0,372.0,248.0,759.0,1490.0,1050.0,1117.0,1610.0,1165.0,1400.0,1000.0,175.0
192,강원특별자치도,영월군,한반도지형(선암마을),내국인,243935,243935,11758.0,10511.0,5693.0,14157.0,24516.0,25062.0,29320.0,37881.0,21236.0,38772.0,17417.0,7612.0
193,강원특별자치도,영월군,호안다구박물관,내국인,620,620,7.0,0.0,27.0,44.0,93.0,144.0,105.0,110.0,10.0,36.0,34.0,10.0
194,강원특별자치도,영월군,호야지리박물관,내국인,1328,1328,0.0,0.0,34.0,84.0,127.0,247.0,99.0,65.0,117.0,187.0,321.0,47.0
195,강원특별자치도,평창군,계방산(평창군),내국인,65554,65554,28278.0,18661.0,485.0,47.0,1276.0,1975.0,2052.0,1977.0,1627.0,4104.0,683.0,4389.0
196,강원특별자치도,평창군,국립두타산자연휴양림,내국인,47906,47906,2869.0,2348.0,1364.0,1946.0,4748.0,4617.0,7407.0,8379.0,3343.0,6839.0,2167.0,1879.0
197,강원특별자치도,평창군,국립평창청소년수련원,내국인,42465,42465,0.0,0.0,0.0,4246.0,6361.0,1872.0,8245.0,3763.0,4071.0,7081.0,4364.0,2462.0
198,강원특별자치도,평창군,능경봉,내국인,19679,19679,2993.0,2376.0,2470.0,1242.0,1486.0,1043.0,1561.0,1851.0,1402.0,1489.0,945.0,821.0
199,강원특별자치도,평창군,대관령 양떼목장,내국인,378675,378675,32939.0,23616.0,10741.0,23889.0,40809.0,34182.0,37691.0,54034.0,32809.0,45833.0,23219.0,18913.0
200,강원특별자치도,평창군,대관령신재생에너지관,내국인,5282,5282,196.0,133.0,137.0,273.0,442.0,827.0,584.0,812.0,466.0,569.0,459.0,384.0
201,강원특별자치도,평창군,대관령하늘목장,내국인,160212,160212,7032.0,6437.0,3489.0,14946.0,19810.0,15462.0,16937.0,22392.0,16246.0,20625.0,11055.0,5781.0
202,강원특별자치도,평창군,무이예술관,내국인,28902,28902,6211.0,3778.0,1228.0,1226.0,1955.0,1749.0,2222.0,2867.0,2759.0,2551.0,1108.0,1248.0
203,강원특별자치도,평창군,백덕산(평창군),내국인,15030,15030,2442.0,2317.0,1909.0,1069.0,1366.0,791.0,821.0,844.0,899.0,992.0,663.0,917.0
204,강원특별자치도,평창군,백룡동굴,내국인,9408,9408,183.0,196.0,127.0,333.0,650.0,1118.0,2063.0,2245.0,648.0,1162.0,393.0,290.0
205,강원특별자치도,평창군,비엔나인형박물관,내국인,28042,28042,1842.0,1825.0,706.0,1191.0,2006.0,2013.0,3240.0,3818.0,1834.0,5897.0,1534.0,2136.0
206,강원특별자치도,평창군,삼양대관령목장,내국인,283187,283187,29891.0,19567.0,6217.0,13776.0,28577.0,21195.0,26205.0,37428.0,26199.0,39488.0,18843.0,15801.0
207,강원특별자치도,평창군,선자령,내국인,39978,39978,9756.0,5823.0,8181.0,1111.0,2003.0,1547.0,1494.0,1563.0,1810.0,2920.0,1494.0,2276.0
208,강원특별자치도,평창군,스키점프대,내국인,24069,24069,2567.0,2493.0,486.0,1123.0,1940.0,2522.0,2722.0,2934.0,1475.0,2754.0,1924.0,1129.0
209,강원특별자치도,평창군,알펜시아리조트(골프장),내국인,195978,195978,0.0,0.0,4701.0,22611.0,29512.0,26627.0,28013.0,25626.0,23612.0,19940.0,14475.0,861.0
210,강원특별자치도,평창군,알펜시아리조트(스키장),내국인,161265,161265,51536.0,34786.0,552.0,1461.0,4799.0,4425.0,6207.0,7564.0,8201.0,3036.0,0.0,38698.0
211,강원특별자치도,평창군,알펜시아리조트(오션700),내국인,134824,134824,9968.0,8585.0,151.0,2658.0,10023.0,15779.0,27027.0,28277.0,7135.0,7051.0,7674.0,10496.0
212,강원특별자치도,평창군,오대산국립공원(월정사),내국인,952605,952605,56979.0,50317.0,36770.0,53179.0,84403.0,73848.0,74349.0,104114.0,80703.0,199962.0,89892.0,48089.0
213,강원특별자치도,평창군,용평리조트(골프장),내국인,162646,162646,0.0,0.0,2645.0,18437.0,24912.0,21267.0,23494.0,22420.0,19611.0,19583.0,10277.0,0.0
214,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),내국인,611313,611313,36933.0,33182.0,11260.0,15136.0,40406.0,49260.0,90177.0,98003.0,59691.0,107306.0,38100.0,31859.0
215,강원특별자치도,평창군,용평리조트(스키장),내국인,220194,220194,82612.0,60038.0,13049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64495.0
216,강원특별자치도,평창군,용평리조트(유스호스텔),내국인,22570,22570,3924.0,1802.0,0.0,44.0,124.0,120.0,3083.0,4912.0,2765.0,1612.0,1747.0,2437.0
217,강원특별자치도,평창군,용평리조트(피크아일랜드),내국인,147879,147879,4388.0,3949.0,758.0,439.0,7204.0,17019.0,39102.0,38904.0,15639.0,15798.0,0.0,4679.0
218,강원특별자치도,평창군,이효석문학관,내국인,55367,55367,1568.0,1297.0,984.0,2817.0,5053.0,5328.0,7289.0,9324.0,8733.0,8445.0,3280.0,1249.0
219,강원특별자치도,평창군,켄싱턴플로라호텔(글램핑),내국인,4176,4176,0.0,0.0,180.0,486.0,487.0,467.0,528.0,598.0,432.0,562.0,378.0,58.0
220,강원특별자치도,평창군,켄싱턴플로라호텔(컨벤션홀),내국인,12991,12991,100.0,320.0,350.0,1312.0,2516.0,2539.0,259.0,589.0,1605.0,2557.0,324.0,520.0
221,강원특별자치도,평창군,한국전통음식문화체험관,내국인,1504,1504,14.0,245.0,36.0,0.0,269.0,44.0,24.0,0.0,117.0,483.0,125.0,147.0
222,강원특별자치도,평창군,한화리조트(컨벤션홀),내국인,28050,28050,940.0,308.0,701.0,1279.0,5675.0,4617.0,1585.0,2030.0,867.0,5374.0,1157.0,3517.0
223,강원특별자치도,평창군,허브나라,내국인,58849,58849,1087.0,910.0,694.0,3098.0,9692.0,8904.0,7529.0,9091.0,5994.0,9087.0,2088.0,675.0
224,강원특별자치도,평창군,휘닉스파크(골프장),내국인,54882,54882,0.0,0.0,3409.0,10547.0,14214.0,13750.0,0.0,0.0,0.0,7535.0,5108.0,319.0
225,강원특별자치도,평창군,휘닉스파크(스키장),내국인,255603,255603,113295.0,89734.0,6640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45934.0
226,강원특별자치도,평창군,휘닉스파크(워터파크),내국인,356802,356802,24343.0,18523.0,5639.0,6246.0,36884.0,44594.0,58937.0,57300.0,23753.0,23104.0,17642.0,39837.0
227,강원특별자치도,정선군,가리왕산자연휴양림,내국인,76742,76742,3215.0,2403.0,662.0,0.0,8814.0,9093.0,13598.0,16963.0,7324.0,10370.0,2702.0,1598.0
228,강원특별자치도,정선군,강원랜드 카지노,내국인,2066548,2066548,121352.0,113616.0,119344.0,131674.0,162098.0,195206.0,220549.0,236695.0,197572.0,203320.0,173878.0,191244.0
229,강원특별자치도,정선군,개미들마을,내국인,7351,7351,0.0,0.0,0.0,1280.0,960.0,1080.0,1721.0,908.0,728.0,280.0,312.0,82.0
230,강원특별자치도,정선군,도사곡휴양단지,내국인,14888,14888,644.0,548.0,172.0,692.0,1330.0,1578.0,2396.0,2256.0,1226.0,1534.0,1896.0,616.0
231,강원특별자치도,정선군,동강전망자연휴양림,내국인,34658,34658,960.0,804.0,1248.0,3088.0,4692.0,4248.0,4172.0,4540.0,3436.0,4158.0,2320.0,992.0
232,강원특별자치도,정선군,로미지안가든,내국인,8838,8838,328.0,353.0,388.0,580.0,1220.0,850.0,562.0,698.0,714.0,1881.0,1030.0,234.0
233,강원특별자치도,정선군,벅스랜드,내국인,13154,13154,172.0,163.0,127.0,551.0,2180.0,1730.0,1601.0,2216.0,1522.0,1706.0,1010.0,176.0
234,강원특별자치도,정선군,삼탄아트마인,내국인,13539,13539,391.0,453.0,109.0,1061.0,1872.0,1638.0,1440.0,2418.0,883.0,1839.0,764.0,671.0
235,강원특별자치도,정선군,스카이워크,내국인,109320,109320,4197.0,3598.0,1703.0,4404.0,8672.0,10350.0,13965.0,20676.0,9249.0,19843.0,9188.0,3475.0
236,강원특별자치도,정선군,아라리촌,내국인,34474,34474,1720.0,1664.0,1626.0,2431.0,3422.0,2647.0,3495.0,4182.0,3247.0,4905.0,3504.0,1631.0
237,강원특별자치도,정선군,아리랑박물관,내국인,11389,11389,321.0,0.0,0.0,409.0,832.0,1233.0,1753.0,2552.0,1068.0,2018.0,739.0,464.0
238,강원특별자치도,정선군,아리랑센터(아리아라리 공연),내국인,12803,12803,0.0,0.0,0.0,439.0,760.0,1352.0,2188.0,2017.0,2006.0,2564.0,1477.0,0.0
239,강원특별자치도,정선군,에콜리안 정선골프장,내국인,41104,41104,342.0,1787.0,3569.0,4533.0,5590.0,4480.0,4677.0,4067.0,4119.0,4273.0,3288.0,379.0
240,강원특별자치도,정선군,정선군 국민여가캠핑장,내국인,15584,15584,348.0,200.0,212.0,1216.0,1828.0,1944.0,2356.0,2808.0,1596.0,1940.0,968.0,168.0
241,강원특별자치도,정선군,정선레일바이크,내국인,93388,93388,734.0,1568.0,1078.0,5094.0,13358.0,9712.0,11790.0,16276.0,9066.0,16250.0,7484.0,978.0
242,강원특별자치도,정선군,타임캡슐공원,내국인,944,944,0.0,0.0,0.0,90.0,208.0,179.0,92.0,171.0,96.0,81.0,27.0,0.0
243,강원특별자치도,정선군,하이원 골프장,내국인,62894,62894,0.0,0.0,0.0,7443.0,9060.0,8427.0,9347.0,8021.0,7018.0,8242.0,5336.0,0.0
244,강원특별자치도,정선군,하이원 스키장,내국인,452256,452256,174079.0,134818.0,13571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129788.0
245,강원특별자치도,정선군,화암관광지 화암동굴,내국인,159090,159090,7267.0,5842.0,2947.0,5805.0,12180.0,15293.0,25239.0,34925.0,13196.0,21338.0,9797.0,5261.0
246,강원특별자치도,정선군,화암카트체험장,내국인,9820,9820,535.0,414.0,240.0,208.0,1347.0,1161.0,1643.0,1850.0,1086.0,428.0,762.0,146.0
247,강원특별자치도,철원군,DMZ 안보견학,내국인,42433,42433,1147.0,1279.0,1098.0,2450.0,4857.0,5793.0,3605.0,3391.0,3017.0,10685.0,2513.0,2598.0
248,강원특별자치도,철원군,DMZ생태평화공원,내국인,7272,7272,132.0,178.0,166.0,307.0,639.0,1434.0,633.0,805.0,799.0,1755.0,211.0,213.0
249,강원특별자치도,철원군,고석정,내국인,792203,792203,53169.0,49786.0,39065.0,61201.0,85313.0,79252.0,65184.0,54450.0,58356.0,143884.0,80561.0,21982.0
250,강원특별자치도,철원군,복주산자연휴양림,내국인,46414,46414,2531.0,2601.0,2600.0,3255.0,5052.0,4124.0,5427.0,5936.0,4292.0,6128.0,2942.0,1526.0
251,강원특별자치도,철원군,삼부연폭포,내국인,51230,51230,2609.0,2431.0,2188.0,3905.0,5696.0,5457.0,5774.0,5734.0,0.0,9297.0,6518.0,1621.0
252,강원특별자치도,철원군,직탕폭포,내국인,57342,57342,3978.0,3242.0,2464.0,3942.0,5476.0,5260.0,5145.0,5808.0,5122.0,10034.0,4946.0,1925.0
253,강원특별자치도,철원군,철원군 병영체험수련원,내국인,4434,4434,172.0,150.0,0.0,0.0,617.0,259.0,356.0,604.0,320.0,625.0,509.0,822.0
254,강원특별자치도,철원군,철원한탄강 은하수교,내국인,286286,286286,1734.0,5613.0,18133.0,26011.0,37009.0,29138.0,21205.0,24916.0,27869.0,51954.0,32576.0,10128.0
255,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,내국인,964122,964122,76277.0,61933.0,45833.0,78931.0,107268.0,96574.0,29675.0,49840.0,64793.0,210103.0,118248.0,24647.0
256,강원특별자치도,철원군,철원한탄강레프팅,내국인,37046,37046,0.0,0.0,0.0,0.0,0.0,14664.0,8263.0,8144.0,5151.0,824.0,0.0,0.0
257,강원특별자치도,철원군,한탄강CC,내국인,89338,89338,770.0,2946.0,8255.0,10083.0,10661.0,9095.0,9659.0,8628.0,9632.0,10116.0,8593.0,900.0
258,강원특별자치도,화천군,감성테마문학공원,내국인,2798,2798,107.0,76.0,140.0,367.0,370.0,278.0,362.0,378.0,164.0,205.0,272.0,79.0
259,강원특별자치도,화천군,산천어 커피박물관,내국인,761,761,24.0,19.0,10.0,18.0,61.0,96.0,108.0,102.0,52.0,115.0,78.0,78.0
260,강원특별자치도,화천군,수달연구센터,내국인,4440,4440,170.0,175.0,165.0,278.0,465.0,518.0,342.0,409.0,446.0,557.0,609.0,306.0
261,강원특별자치도,화천군,월남파병용사 만남의장,내국인,5564,5564,135.0,141.0,91.0,225.0,910.0,556.0,377.0,430.0,618.0,1527.0,463.0,91.0
262,강원특별자치도,화천군,조경철 천문대,내국인,14931,14931,769.0,717.0,322.0,1053.0,1399.0,630.0,1803.0,1745.0,1695.0,2033.0,2083.0,682.0
263,강원특별자치도,화천군,화천박물관,내국인,8823,8823,98.0,138.0,141.0,703.0,978.0,1069.0,806.0,802.0,1096.0,1027.0,1153.0,812.0
264,강원특별자치도,양구군,국토정중앙천문대,내국인,7183,7183,287.0,84.0,0.0,600.0,1799.0,1241.0,489.0,496.0,1032.0,565.0,320.0,270.0
265,강원특별자치도,양구군,두타연,내국인,19677,19677,0.0,0.0,0.0,411.0,2162.0,3030.0,1685.0,2176.0,2016.0,7625.0,562.0,10.0
266,강원특별자치도,양구군,박수근미술관,내국인,39445,39445,2175.0,1936.0,1751.0,2660.0,4668.0,5715.0,5775.0,4441.0,2830.0,3280.0,2731.0,1483.0
267,강원특별자치도,양구군,박정희전대통령 사단장 공관,내국인,29,29,0.0,0.0,0.0,1.0,13.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0
268,강원특별자치도,양구군,산양증식복원센터,내국인,678,678,58.0,5.0,0.0,74.0,80.0,31.0,35.0,55.0,23.0,198.0,112.0,7.0
269,강원특별자치도,양구군,양구백자박물관,내국인,8389,8389,273.0,358.0,214.0,542.0,786.0,963.0,891.0,1092.0,946.0,1074.0,824.0,426.0
270,강원특별자치도,양구군,양구선사ㆍ근현대사박물관,내국인,20559,20559,634.0,972.0,795.0,1055.0,3744.0,2279.0,2085.0,1990.0,1689.0,3783.0,1068.0,465.0
271,강원특별자치도,양구군,양구수목원,내국인,31596,31596,549.0,715.0,739.0,4979.0,7484.0,3198.0,2205.0,2796.0,2710.0,4068.0,1799.0,354.0
272,강원특별자치도,양구군,양구인문학박물관,내국인,6264,6264,347.0,270.0,347.0,374.0,615.0,586.0,874.0,701.0,512.0,712.0,559.0,367.0
273,강원특별자치도,양구군,펀치볼DMZ둘레길,내국인,10391,10391,0.0,0.0,17.0,518.0,1447.0,1065.0,1169.0,1512.0,1329.0,2511.0,823.0,0.0
274,강원특별자치도,인제군,(주)미리내캠프,내국인,4460,4460,0.0,0.0,20.0,26.0,128.0,321.0,374.0,495.0,912.0,1185.0,884.0,115.0
275,강원특별자치도,인제군,dmz평화생명동산,내국인,3659,3659,0.0,20.0,0.0,201.0,532.0,295.0,305.0,292.0,593.0,541.0,420.0,460.0
276,강원특별자치도,인제군,농촌체험마을(냇강마을),내국인,4622,4622,89.0,70.0,19.0,89.0,365.0,1002.0,1520.0,329.0,216.0,577.0,240.0,106.0
277,강원특별자치도,인제군,농촌체험마을(산채마을),내국인,963,963,34.0,42.0,61.0,93.0,73.0,76.0,102.0,91.0,94.0,105.0,99.0,93.0
